"rok","kapitola_kod","kapitola_zkr","organizace_nazev","ustredni_organ","vztah","pocet_celkem","plat_prumer","pocet_predst","pocet_predst_01","pocet_predst_02","pocet_predst_03","pocet_predst_04","pocet_predst_05","pocet_predst_06","pocet_predst_07","pocet_predst_08","pocet_predst_09","pocet_predst_10","pocet_predst_11","pocet_predst_12","pocet_predst_13","pocet_predst_14","pocet_predst_15","pocet_predst_16","pocet_ostat","pocet_ostat_01","pocet_ostat_02","pocet_ostat_03","pocet_ostat_04","pocet_ostat_05","pocet_ostat_06","pocet_ostat_07","pocet_ostat_08","pocet_ostat_09","pocet_ostat_10","pocet_ostat_11","pocet_ostat_12","pocet_ostat_13","pocet_ostat_14","pocet_ostat_15","pocet_ostat_16","platy_celkem","pozad_obcanstvi","pozad_zakazkonkurence","date","pocet_predst_M","pocet_ostat_M","kapitola_nazev","kapitola_vladni","organizace_typ","kapitola_typ","src"
2023,"313","MPSV","OSSZ Zlín",FALSE,"prac",9,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OSSZ Znojmo",FALSE,"prac",4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OSSZ Žďár nad Sázavou",FALSE,"prac",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","Státní úřad inspekce práce",FALSE,"prac",15,191864.07777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,3,2,2,2,3,1,0,0,0,0,34535534,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro hlavní město Prahu",FALSE,"prac",9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Středočeský kraj",FALSE,"prac",9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Jihočeský kraj a Vysočinu",FALSE,"prac",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Plzeňský a Karlovarský kraj",FALSE,"prac",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Ústecký a Liberecký kraj",FALSE,"prac",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Královéhradecký a Pardubický kr.",FALSE,"prac",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Jihomoravský a Zlínský kraj",FALSE,"prac",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","OIP pro Moravskoslezský a Olomoucký kraj",FALSE,"prac",10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,NA,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","Úřad práce ČR",FALSE,"prac",641,31877.296671866876,51,0,0,0,0,0,0,0,0,35,2,14,0,0,0,0,0,590,0,2,0,7,12,26,164,192,154,29,3,1,0,0,0,0,245200166,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"313","MPSV","Úřad pro mezinárodněprávní ochranu dětí",FALSE,"prac",4,15931.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,764727,0,0,"2023-01-01",0,0,"Ministerstvo práce a sociálních věcí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Ministerstvo vnitra",TRUE,"prac",204,38505.29534313725,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,199,0,0,0,0,0,1,6,23,77,26,6,36,18,4,0,2,94260963,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"314","MVČR","Národní archiv",FALSE,"prac",67,30864.710199004974,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,65,0,0,0,0,0,1,7,11,18,4,13,2,5,4,0,0,24815227,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Správa základních registrů",FALSE,"prac",12,35280.333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,4,4,2,1,0,0,0,5080368,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Státní oblastní archiv v Praze",FALSE,"prac",32,28609.986979166668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,8,4,6,8,1,0,3,0,0,0,0,10986235,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Státní oblastní archiv v Třeboni",FALSE,"prac",27,31765.18827160494,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,2,0,2,0,0,1,7,7,5,1,0,0,0,0,0,10291921,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Státní oblastní archiv v Plzni",FALSE,"prac",27,28403.015432098764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,5,0,3,4,4,1,3,0,0,0,0,0,9202577,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Státní oblastní archiv v Litoměřicích",FALSE,"prac",23,31149.25,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,0,0,0,0,0,0,5,3,8,4,1,0,0,0,0,0,8597193,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Státní oblastní archiv v Hradci Králové",FALSE,"prac",47,28496.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5,2,8,0,0,4,11,4,6,6,1,0,0,0,0,16072026,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Moravský zemský archiv v Brně",FALSE,"prac",74,30797.493243243243,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,0,4,3,11,3,1,3,20,19,6,2,1,0,0,0,0,27348174,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"314","MVČR","Zemský archiv v Opavě",FALSE,"prac",53,30717.463836477986,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51,0,0,3,12,1,0,5,12,11,4,3,0,0,0,0,0,19536307,0,0,"2023-01-01",0,0,"Ministerstvo vnitra",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"315","MŽP","Ministerstvo životního prostředí",TRUE,"prac",125,44411.046,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,117,0,0,0,0,0,10,1,2,23,15,4,1,57,2,0,2,66616569,0,0,"2023-01-01",0,0,"Ministerstvo životního prostředí",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"315","MŽP","Česká inspekce životního prostředí",FALSE,"prac",93,33918.49551971326,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,91,0,0,0,0,0,0,2,0,53,19,6,11,0,0,0,0,37853041,0,0,"2023-01-01",0,0,"Ministerstvo životního prostředí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"315","MŽP","Agentura ochrany přírody a krajiny ČR",FALSE,"prac",224,25140.05394345238,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,220,0,0,0,0,0,0,0,7,1,36,61,111,4,0,0,0,67576465,0,0,"2023-01-01",0,0,"Ministerstvo životního prostředí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"315","MŽP","Státní fond životního prostředí",FALSE,"prac",20,51675,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,1,1,10,0,0,7,0,0,0,0,12402000,0,0,"2023-01-01",0,0,"Ministerstvo životního prostředí",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"317","MMR","Ministerstvo pro místní rozvoj",TRUE,"prac",205,44487.48861788618,11,0,0,0,0,0,0,0,0,0,0,1,0,6,2,2,0,194,0,0,0,0,10,2,3,0,35,1,50,52,39,0,0,2,109439222,1,1,"2023-01-01",0,0,"Ministerstvo pro místní rozvoj",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"317","MMR","Centrum pro regionální rozvoj České republiky",FALSE,"prac",16,40977.953125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,7867767,0,0,"2023-01-01",0,0,"Ministerstvo pro místní rozvoj",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"322","MPO","Ministerstvo průmyslu a obchodu",TRUE,"prac",136,39496.06740196078,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,130,0,0,4,4,14,22,8,22,15,3,3,9,24,0,0,2,64457582,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"322","MPO","Česká obchodní inspekce",FALSE,"prac",21,38369.40476190476,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,18,0,1,0,1,2,0,0,1,7,1,4,1,0,0,0,0,9669090,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"322","MPO","Český úřad pro zkoušení zbraní a střeliva",FALSE,"prac",14,41671.67857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,5,2,3,0,0,0,0,0,7000842,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"322","MPO","Státní energetická inspekce",FALSE,"prac",17,38933.57843137255,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,7942450,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"322","MPO","Puncovní úřad",FALSE,"prac",10,40708.11666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,4884974,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"322","MPO","Úřad pro tech. norm., metr. a st. zkuš.",FALSE,"prac",14,34636.375,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,0,0,1,2,2,4,2,0,0,1,0,0,0,5818911,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"322","MPO","Agentura pro podnikání a inovace",FALSE,"prac",16,52004.166666666664,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,1,7,6,0,0,0,0,9984800,0,0,"2023-01-01",0,0,"Ministerstvo průmyslu a obchodu",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"327","MD","Ministerstvo dopravy",TRUE,"prac",69,38796.038647343,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,67,0,0,0,4,0,2,4,0,31,13,1,6,4,0,0,2,32123120,0,0,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"327","MD","Drážní inspekce",FALSE,"prac",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"327","MD","Drážní úřad",FALSE,"prac",11,35998.42424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,4751792,0,0,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"327","MD","Státní fond dopravní infrastruktury",FALSE,"prac",12,59954.15972222222,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,2,0,0,0,0,0,1,3,1,3,0,0,0,0,0,8633399,0,0,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"327","MD","Státní plavební správa",FALSE,"prac",16,30535.760416666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,11,0,1,0,1,0,0,0,0,5862866,0,0,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"327","MD","Úřad pro civilní letectví",FALSE,"prac",17,42437.69117647059,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,1,5,6,2,0,1,0,0,0,0,8657289,0,0,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"327","MD","Ústav pro odb. zjišť. příčin let. nehod",FALSE,"prac",15,49239.455555555556,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,8863102,12,12,"2023-01-01",0,0,"Ministerstvo dopravy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"328","ČTÚ","Český telekomunikační úřad",TRUE,"prac",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-01-01",0,0,"Český telekomunikační úřad",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2023,"329","MZe","Ministerstvo zemědělství",TRUE,"prac",150,40697.445,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,143,0,0,0,3,14,0,4,6,32,14,6,16,43,1,2,2,73255401,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"329","MZe","Česká plemenářská inspekce",FALSE,"prac",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"329","MZe","Státní veterinární správa",FALSE,"prac",50,21679.29333333333,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48,0,25,0,10,1,1,3,3,3,1,1,0,0,0,0,0,13007576,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"329","MZe","Státní zemědělská a potravinářská insp.",FALSE,"prac",50,34704.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3,3,1,12,14,9,4,4,0,0,0,0,20822994,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"329","MZe","Ústřední kontr. a zkuš. ústav zemědělský",FALSE,"prac",275,27501.96909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,10,0,23,44,26,54,46,49,6,13,4,0,0,0,0,90756498,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"329","MZe","Státní pozemkový úřad",FALSE,"prac",79,33047.532700421936,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,76,0,0,0,0,0,0,0,0,28,28,14,4,2,0,0,0,31329061,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"329","MZe","Státní zemědělský intervenční fond",FALSE,"prac",142,49624.049295774654,13,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,0,129,0,0,0,0,0,0,0,30,34,22,24,14,5,0,0,0,84559380,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"329","MZe","Ústav pro st. kon. vet. biopr. a léčiv",FALSE,"prac",29,29766.112068965518,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,2,0,1,0,0,0,7,13,3,0,1,1,0,0,0,10358607,0,0,"2023-01-01",0,0,"Ministerstvo zemědělství",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"333","MŠMT","Ministerstvo školství, mládeže a tělovýchovy",TRUE,"prac",104,30903.064102564105,8,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,96,0,0,1,8,8,0,4,0,29,2,5,9,21,5,2,2,38567024,0,0,"2023-01-01",0,0,"Ministerstvo školství, mládeže a tělovýchovy",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"333","MŠMT","Česká školní inspekce",FALSE,"prac",52,31064.229166666668,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,18,0,0,1,8,1,4,2,9,3,3,2,0,0,0,0,19384079,0,0,"2023-01-01",0,0,"Ministerstvo školství, mládeže a tělovýchovy",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"334","MKČR","Ministerstvo kultury",TRUE,"prac",59,45003.60169491525,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,55,0,0,0,7,1,3,3,9,15,5,1,5,4,0,0,2,31862550,0,0,"2023-01-01",0,0,"Ministerstvo kultury",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"335","MZd","Ministerstvo zdravotnictví",TRUE,"prac",105,53154.22063492064,6,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,99,0,0,0,9,0,1,6,0,29,16,3,5,19,9,0,2,66974318,2,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"335","MZd","Hygienická stanice hlavního města Prahy",FALSE,"prac",25,42429.78,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,1,0,0,2,0,13,3,5,0,0,0,0,0,12728934,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Středočeského kraje",FALSE,"prac",26,34800.92307692308,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,2,0,0,0,0,1,13,2,5,2,0,0,0,0,0,10857888,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Jihočeského kraje",FALSE,"prac",15,32940.89444444444,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,7,3,1,0,0,0,0,0,0,0,5929361,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Plzeňského kraje",FALSE,"prac",17,35757.53431372549,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,1,1,0,6,4,0,1,1,1,0,0,0,0,7294537,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Karlovarského kraje",FALSE,"prac",7,30824.095238095237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,2589224,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Ústeckého kraje",FALSE,"prac",29,31364.46551724138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,7,0,6,2,0,8,3,1,1,0,0,0,0,0,0,10914834,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Libereckého kraje",FALSE,"prac",10,35685.433333333334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0,0,4282252,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Královéhradeckého kraje",FALSE,"prac",14,30097.351190476187,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,2,0,2,0,0,0,3,4,0,0,1,0,0,0,0,5056355,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Pardubického kraje",FALSE,"prac",11,27953.89393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,2,0,0,0,5,1,0,0,0,0,0,0,0,3689914,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice kraje Vysočina",FALSE,"prac",17,31839.049019607843,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,7,0,0,4,0,3,1,1,0,0,0,0,0,6495166,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Jihomoravského kraje",FALSE,"prac",39,31602.286324786324,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,5,1,9,3,0,0,13,4,1,1,1,0,0,0,0,14789870,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Olomouckého kraje",FALSE,"prac",18,36709.99074074074,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,0,3,0,4,0,0,2,5,1,0,1,0,0,0,0,0,7929358,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Moravskoslezského kraje",FALSE,"prac",26,45107.48076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,2,0,1,0,15,3,1,1,2,0,0,0,0,14073534,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Kr. hyg. stanice Zlínského kraje",FALSE,"prac",14,41547.81547619048,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,7,2,1,0,2,0,0,0,0,6980033,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"335","MZd","Státní ústav pro kontrolu léčiv",FALSE,"prac",107,50356.66588785046,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,104,0,0,0,0,0,2,1,7,39,19,8,26,2,0,0,0,64657959,0,0,"2023-01-01",0,0,"Ministerstvo zdravotnictví",TRUE,"Jiné organizace","Ministerstva a ÚV","annual"
2023,"336","MSp","Ministerstvo spravedlnosti",TRUE,"prac",94,37265.343971631206,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,91,0,0,0,0,0,0,10,1,25,19,6,9,19,0,0,2,42035308,0,0,"2023-01-01",0,0,"Ministerstvo spravedlnosti",TRUE,"Ústřední orgán","Ministerstva a ÚV","annual"
2023,"343","ÚOOÚ","Úřad pro ochranu osobních údajů",TRUE,"prac",28,55921.8005952381,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,22,0,0,0,0,0,0,1,12,2,3,3,0,0,0,0,0,18789725,4,0,"2023-01-01",3,1,"Úřad pro ochranu osobních údajů",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
2023,"344","ÚPV","Úřad průmyslového vlastnictví",TRUE,"prac",38,36499.69736842105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,1,2,0,1,2,5,12,2,1,3,8,0,0,0,16643862,0,0,"2023-01-01",0,0,"Úřad průmyslového vlastnictví",FALSE,"Ústřední orgán","Ostatní kapitoly","annual"
