"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"mista_celkem";"dpth";"child_ftes"
"12006445";"odd. Daňové analýzy";"0";"0";NA;"2501";"MF ČR";"Ministerstvo financí";"odd. Daňové";NA;"0";"4";"0"
"12006447";"odd. Mezinárodní daňová a celní spoluprá";"0";"0";NA;"2503";"MF ČR";"Ministerstvo financí";"odd. Mezinár";NA;"0";"4";"0"
"12006474";"odd. Legislativa příjmových daní";"0";"0";NA;"3204";"MF ČR";"Ministerstvo financí";"odd. Legisla";NA;"0";"4";"0"
"12006472";"odd. Legislativa nepřímých daní";"0";"0";NA;"3202";"MF ČR";"Ministerstvo financí";"odd. Legisla";NA;"0";"4";"0"
"12006473";"odd. Legislativa správy daní a celnictví";"0";"0";NA;"3203";"MF ČR";"Ministerstvo financí";"odd. Legisla";NA;"0";"4";"0"
"12006471";"odd. Obecná daňová legislativa";"0";"0";NA;"3201";"MF ČR";"Ministerstvo financí";"odd. Obecná";NA;"0";"4";"0"
"12006503";"odd. Správní činnosti v oblasti poplatků";"0";"0";NA;"3903";"MF ČR";"Ministerstvo financí";"odd. Správní";NA;"0";"4";"0"
"12006502";"odd. Správní činnosti v oblasti celnictv";"0";"0";NA;"3902";"MF ČR";"Ministerstvo financí";"odd. Správní";NA;"0";"4";"0"
"12006501";"odd. Správní činnosti v oblasti daní";"0";"0";NA;"3901";"MF ČR";"Ministerstvo financí";"odd. Správní";NA;"0";"4";"0"
"12011731";"odd. Regulace externího auditu";"0";"0";NA;"7304";"MF ČR";"Ministerstvo financí";"odd. Regulac";NA;"0";"4";"0"
"12011271";"odd. Správní řízení v oblasti hazardu";"0";"0";NA;"7303";"MF ČR";"Ministerstvo financí";"odd. Správní";NA;"0";"4";"0"
"12011250";"odd. Regulace hazardu";"0";"0";NA;"7302";"MF ČR";"Ministerstvo financí";"odd. Regulac";NA;"0";"4";"0"
"12011249";"odd. Procesní agendy a regulace daňového";"0";"0";NA;"7301";"MF ČR";"Ministerstvo financí";"odd. Procesn";NA;"0";"4";"0"
"12006391";"odd. Platová politika vlády";"0";"0";NA;"1103";"MF ČR";"Ministerstvo financí";"odd. Platová";NA;"0";"4";"0"
"12006390";"odd. Státní závěrečný účet";"0";"0";NA;"1102";"MF ČR";"Ministerstvo financí";"odd. Státní";NA;"0";"4";"0"
"12006389";"odd. Souhrnné rozpočtové vztahy";"0";"0";NA;"1101";"MF ČR";"Ministerstvo financí";"odd. Souhrnn";NA;"0";"4";"0"
"12006392";"odd. Rozpočtová legislativa";"0";"0";NA;"1104";"MF ČR";"Ministerstvo financí";"odd. Rozpočt";NA;"0";"4";"0"
"12006393";"Správa rozpočtového systému";"0";"0";NA;"1105";"MF ČR";"Ministerstvo financí";"Správa rozpo";NA;"0";"4";"0"
"12006398";"odd. Legislativa a metodika ÚSC";"0";"0";NA;"1203";"MF ČR";"Ministerstvo financí";"odd. Legisla";NA;"0";"4";"0"
"12006397";"odd. Rozpočtové analýzy hospodaření územ";"0";"0";NA;"1202";"MF ČR";"Ministerstvo financí";"odd. Rozpočt";NA;"0";"4";"0"
"12006396";"odd. Souhrnné rozpočtové vztahy územních";"0";"0";NA;"1201";"MF ČR";"Ministerstvo financí";"odd. Souhrnn";NA;"0";"4";"0"
"12006411";"odd. Zdravotnictví a veřejné zdravotní p";"0";"0";NA;"1404";"MF ČR";"Ministerstvo financí";"odd. Zdravot";NA;"0";"4";"0"
"12006410";"odd. Financování zahraničních věcí, spra";"0";"0";NA;"1403";"MF ČR";"Ministerstvo financí";"odd. Financo";NA;"0";"4";"0"
"12006408";"odd. Sociální věci, zaměstnanost a podpo";"0";"0";NA;"1401";"MF ČR";"Ministerstvo financí";"odd. Sociáln";NA;"0";"4";"0"
"12006409";"odd. Kultura, vzdělávání a podpora výzku";"0";"0";NA;"1402";"MF ČR";"Ministerstvo financí";"odd. Kultura";NA;"0";"4";"0"
"12006434";"odd. Financování zemědělství a životního";"0";"0";NA;"1904";"MF ČR";"Ministerstvo financí";"odd. Financo";NA;"0";"4";"0"
"12006433";"odd. Financování dopravy, průmyslu a mís";"0";"0";NA;"1903";"MF ČR";"Ministerstvo financí";"odd. Financo";NA;"0";"4";"0"
"12006432";"odd. Financování obrany";"0";"0";NA;"1902";"MF ČR";"Ministerstvo financí";"odd. Financo";NA;"0";"4";"0"
"12006431";"odd. Financování bezpečnosti";"0";"0";NA;"1901";"MF ČR";"Ministerstvo financí";"odd. Financo";NA;"0";"4";"0"
"12006439";"odd. Finanční analýzy a správa peněžních";"0";"0";NA;"2004";"MF ČR";"Ministerstvo financí";"odd. Finančn";NA;"0";"4";"0"
"12006438";"odd. Správa a vypořádání finančních oper";"0";"0";NA;"2003";"MF ČR";"Ministerstvo financí";"odd. Správa";NA;"0";"4";"0"
"12006437";"odd. Strategie řízení portfolií a dluhov";"0";"0";NA;"2002";"MF ČR";"Ministerstvo financí";"odd. Strateg";NA;"0";"4";"0"
"12006436";"odd. Financování státu a řízení likvidit";"0";"0";NA;"2001";"MF ČR";"Ministerstvo financí";"odd. Financo";NA;"0";"4";"0"
"12006494";"odd. Ekonomické modelování";"0";"0";NA;"3705";"MF ČR";"Ministerstvo financí";"odd. Ekonomi";NA;"0";"4";"0"
"12006490";"odd. Vládní finanční statistiky a analýz";"0";"0";NA;"3701";"MF ČR";"Ministerstvo financí";"odd. Vládní";NA;"0";"4";"0"
"12006491";"odd. Makroekonomické analýzy";"0";"0";NA;"3702";"MF ČR";"Ministerstvo financí";"odd. Makroek";NA;"0";"4";"0"
"12006492";"odd. Fiskální politika a udržitelnost";"0";"0";NA;"3703";"MF ČR";"Ministerstvo financí";"odd. Fiskáln";NA;"0";"4";"0"
"12006493";"odd. Makroekonomické predikce a struktur";"0";"0";NA;"3704";"MF ČR";"Ministerstvo financí";"odd. Makroek";NA;"0";"4";"0"
"12006544";"odd. Certifikace a akreditace";"0";"0";NA;"5506";"MF ČR";"Ministerstvo financí";"odd. Certifi";NA;"0";"4";"0"
"12006543";"odd. Certifikace FM EHP/Norska";"0";"0";NA;"5505";"MF ČR";"Ministerstvo financí";"odd. Certifi";NA;"0";"4";"0"
